collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,lift,20130502_071500_10000.csv,20130810_105000_10000.csv,1555,1480,5000,3,1480,352,0.23783783783783785,0.4287269711494446
webcam,chamonix,lift,20130502_071500_10000.csv,20130810_105000_10000.csv,1555,1480,10000,3,1480,352,0.23783783783783785,0.4287269711494446
webcam,chamonix,lift,20130502_071500_10000.csv,20130813_174600_10000.csv,1555,1481,1000,3,1000,223,0.223,0.4656192660331726
webcam,chamonix,lift,20130502_071500_10000.csv,20130813_174600_10000.csv,1555,1481,5000,3,1481,398,0.2687373396353815,0.44574809074401855
webcam,chamonix,lift,20130502_071500_10000.csv,20130813_174600_10000.csv,1555,1481,10000,3,1481,398,0.2687373396353815,0.44574809074401855
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_162000_10000.csv,1555,1515,1000,3,1000,187,0.187,0.4608500003814697
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_162000_10000.csv,1555,1515,5000,3,1515,357,0.23564356435643563,0.4217413067817688
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_162000_10000.csv,1555,1515,10000,3,1515,357,0.23564356435643563,0.4217413067817688
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_182000_10000.csv,1555,1545,1000,3,1000,204,0.204,0.45157337188720703
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_182000_10000.csv,1555,1545,5000,3,1545,385,0.24919093851132687,0.42638057470321655
webcam,chamonix,lift,20130502_071500_10000.csv,20130818_182000_10000.csv,1555,1545,10000,3,1545,385,0.24919093851132687,0.42638057470321655
webcam,chamonix,lift,20130502_071500_10000.csv,20130822_144500_10000.csv,1555,1399,1000,3,1000,143,0.143,0.4056921601295471
webcam,chamonix,lift,20130502_071500_10000.csv,20130822_144500_10000.csv,1555,1399,5000,3,1399,300,0.21443888491779842,0.3860709071159363
webcam,chamonix,lift,20130502_071500_10000.csv,20130822_144500_10000.csv,1555,1399,10000,3,1399,300,0.21443888491779842,0.3860709071159363
webcam,chamonix,lift,20130502_071500_10000.csv,20130919_064500_10000.csv,1555,1488,1000,3,1000,219,0.219,0.4378505349159241
webcam,chamonix,lift,20130502_071500_10000.csv,20130919_064500_10000.csv,1555,1488,5000,3,1488,360,0.24193548387096775,0.43028634786605835
webcam,chamonix,lift,20130502_071500_10000.csv,20130919_064500_10000.csv,1555,1488,10000,3,1488,360,0.24193548387096775,0.43028634786605835
webcam,chamonix,lift,20130508_182000_10000.csv,20130518_055000_10000.csv,1451,1330,1000,3,1000,414,0.414,0.5312574505805969
webcam,chamonix,lift,20130508_182000_10000.csv,20130518_055000_10000.csv,1451,1330,5000,3,1330,563,0.42330827067669174,0.519721508026123
webcam,chamonix,lift,20130508_182000_10000.csv,20130518_055000_10000.csv,1451,1330,10000,3,1330,563,0.42330827067669174,0.519721508026123
webcam,chamonix,lift,20130508_182000_10000.csv,20130519_142000_10000.csv,1451,1526,1000,3,1000,479,0.479,0.561372697353363
webcam,chamonix,lift,20130508_182000_10000.csv,20130519_142000_10000.csv,1451,1526,5000,3,1451,660,0.4548587181254307,0.5445073843002319
webcam,chamonix,lift,20130508_182000_10000.csv,20130519_142000_10000.csv,1451,1526,10000,3,1451,660,0.4548587181254307,0.5445073843002319
webcam,chamonix,lift,20130508_182000_10000.csv,20130524_121500_10000.csv,1451,1347,1000,3,1000,483,0.483,0.5922086536884308
webcam,chamonix,lift,20130508_182000_10000.csv,20130524_121500_10000.csv,1451,1347,5000,3,1347,642,0.4766146993318486,0.5612541437149048
webcam,chamonix,lift,20130508_182000_10000.csv,20130524_121500_10000.csv,1451,1347,10000,3,1347,642,0.4766146993318486,0.5612541437149048
webcam,chamonix,lift,20130508_182000_10000.csv,20130528_044600_10000.csv,1451,1381,1000,3,1000,518,0.518,0.6322084665298462
webcam,chamonix,lift,20130508_182000_10000.csv,20130528_044600_10000.csv,1451,1381,5000,3,1381,687,0.49746560463432293,0.6164478957653046
webcam,chamonix,lift,20130508_182000_10000.csv,20130528_044600_10000.csv,1451,1381,10000,3,1381,687,0.49746560463432293,0.6164478957653046
webcam,chamonix,lift,20130508_182000_10000.csv,20130529_134500_10000.csv,1451,1285,1000,3,1000,460,0.46,0.5699199736118317
webcam,chamonix,lift,20130508_182000_10000.csv,20130529_134500_10000.csv,1451,1285,5000,3,1285,614,0.4778210116731518,0.5490594804286957
webcam,chamonix,lift,20130508_182000_10000.csv,20130529_134500_10000.csv,1451,1285,10000,3,1285,614,0.4778210116731518,0.5490594804286957
webcam,chamonix,lift,20130508_182000_10000.csv,20130602_174600_10000.csv,1451,1461,1000,3,1000,508,0.508,0.6421708762645721
webcam,chamonix,lift,20130508_182000_10000.csv,20130602_174600_10000.csv,1451,1461,5000,3,1451,686,0.4727773949000689,0.6099070608615875
webcam,chamonix,lift,20130508_182000_10000.csv,20130602_174600_10000.csv,1451,1461,10000,3,1451,686,0.4727773949000689,0.6099070608615875
webcam,chamonix,lift,20130508_182000_10000.csv,20130604_185000_10000.csv,1451,1415,1000,3,1000,598,0.598,0.7130540311336517
