collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,sift,20130508_182000_10000.csv,20130529_134500_10000.csv,3134,2615,5000,3,2615,1055,0.40344168260038243,0.577631801366806
webcam,chamonix,sift,20130508_182000_10000.csv,20130529_134500_10000.csv,3134,2615,10000,3,2615,1055,0.40344168260038243,0.577631801366806
webcam,chamonix,sift,20130508_182000_10000.csv,20130602_174600_10000.csv,3134,2245,1000,3,1000,342,0.342,0.7518862932920456
webcam,chamonix,sift,20130508_182000_10000.csv,20130602_174600_10000.csv,3134,2245,5000,3,2245,975,0.43429844097995546,0.7088280618190765
webcam,chamonix,sift,20130508_182000_10000.csv,20130602_174600_10000.csv,3134,2245,10000,3,2245,975,0.43429844097995546,0.7088280618190765
webcam,chamonix,sift,20130508_182000_10000.csv,20130604_185000_10000.csv,3134,2733,1000,3,1000,433,0.433,0.8285548835992813
webcam,chamonix,sift,20130508_182000_10000.csv,20130604_185000_10000.csv,3134,2733,5000,3,2733,1423,0.5206732528357116,0.7698292881250381
webcam,chamonix,sift,20130508_182000_10000.csv,20130604_185000_10000.csv,3134,2733,10000,3,2733,1423,0.5206732528357116,0.7698292881250381
webcam,chamonix,sift,20130508_182000_10000.csv,20130607_131500_10000.csv,3134,3215,1000,3,1000,256,0.256,0.6886206567287445
webcam,chamonix,sift,20130508_182000_10000.csv,20130607_131500_10000.csv,3134,3215,5000,3,3134,1052,0.3356732610082961,0.615625649690628
webcam,chamonix,sift,20130508_182000_10000.csv,20130607_131500_10000.csv,3134,3215,10000,3,3134,1052,0.3356732610082961,0.615625649690628
webcam,chamonix,sift,20130508_182000_10000.csv,20130608_034500_10000.csv,3134,2400,1000,3,1000,379,0.379,0.7051495015621185
webcam,chamonix,sift,20130508_182000_10000.csv,20130608_034500_10000.csv,3134,2400,5000,3,2400,1161,0.48375,0.6798836886882782
webcam,chamonix,sift,20130508_182000_10000.csv,20130608_034500_10000.csv,3134,2400,10000,3,2400,1161,0.48375,0.6798836886882782
webcam,chamonix,sift,20130508_182000_10000.csv,20130616_094500_10000.csv,3134,4029,1000,3,1000,205,0.205,0.6562954485416412
webcam,chamonix,sift,20130508_182000_10000.csv,20130616_094500_10000.csv,3134,4029,5000,3,3134,1014,0.32354818123803447,0.5830195546150208
webcam,chamonix,sift,20130508_182000_10000.csv,20130616_094500_10000.csv,3134,4029,10000,3,3134,1014,0.32354818123803447,0.5830195546150208
webcam,chamonix,sift,20130508_182000_10000.csv,20130621_175000_10000.csv,3134,2679,1000,3,1000,335,0.335,0.7874426990747452
webcam,chamonix,sift,20130508_182000_10000.csv,20130621_175000_10000.csv,3134,2679,5000,3,2679,1260,0.47032474804031354,0.7120122611522675
webcam,chamonix,sift,20130508_182000_10000.csv,20130621_175000_10000.csv,3134,2679,10000,3,2679,1260,0.47032474804031354,0.7120122611522675
webcam,chamonix,sift,20130508_182000_10000.csv,20130622_161600_10000.csv,3134,3309,1000,3,1000,154,0.154,0.6131705641746521
webcam,chamonix,sift,20130508_182000_10000.csv,20130622_161600_10000.csv,3134,3309,5000,3,3134,948,0.30248883216336947,0.5473374128341675
webcam,chamonix,sift,20130508_182000_10000.csv,20130622_161600_10000.csv,3134,3309,10000,3,3134,948,0.30248883216336947,0.5473374128341675
webcam,chamonix,sift,20130508_182000_10000.csv,20130627_112100_10000.csv,3134,2571,1000,3,1000,268,0.268,0.6501008868217468
webcam,chamonix,sift,20130508_182000_10000.csv,20130627_112100_10000.csv,3134,2571,5000,3,2571,1107,0.4305717619603267,0.5864149630069733
webcam,chamonix,sift,20130508_182000_10000.csv,20130627_112100_10000.csv,3134,2571,10000,3,2571,1107,0.4305717619603267,0.5864149630069733
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_124600_10000.csv,3134,2960,1000,3,1000,297,0.297,0.6290805041790009
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_124600_10000.csv,3134,2960,5000,3,2960,1206,0.40743243243243243,0.5806761980056763
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_124600_10000.csv,3134,2960,10000,3,2960,1206,0.40743243243243243,0.5806761980056763
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_141500_10000.csv,3134,2810,1000,3,1000,243,0.243,0.609519749879837
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_141500_10000.csv,3134,2810,5000,3,2810,1093,0.3889679715302491,0.5677214860916138
webcam,chamonix,sift,20130508_182000_10000.csv,20130628_141500_10000.csv,3134,2810,10000,3,2810,1093,0.3889679715302491,0.5677214860916138
webcam,chamonix,sift,20130508_182000_10000.csv,20130630_081600_10000.csv,3134,4473,1000,3,1000,210,0.21,0.519241988658905
webcam,chamonix,sift,20130508_182000_10000.csv,20130630_081600_10000.csv,3134,4473,5000,3,3134,1073,0.3423739629865986,0.4840080142021179
webcam,chamonix,sift,20130508_182000_10000.csv,20130630_081600_10000.csv,3134,4473,10000,3,3134,1073,0.3423739629865986,0.4840080142021179
webcam,chamonix,sift,20130508_182000_10000.csv,20130703_092000_10000.csv,3134,1722,1000,3,1000,250,0.25,0.6546370983123779
webcam,chamonix,sift,20130508_182000_10000.csv,20130703_092000_10000.csv,3134,1722,5000,3,1722,735,0.4268292682926829,0.5985985994338989
webcam,chamonix,sift,20130508_182000_10000.csv,20130703_092000_10000.csv,3134,1722,10000,3,1722,735,0.4268292682926829,0.5985985994338989
webcam,chamonix,sift,20130508_182000_10000.csv,20130704_152000_10000.csv,3134,3003,1000,3,1000,182,0.182,0.5616563260555267
webcam,chamonix,sift,20130508_182000_10000.csv,20130704_152000_10000.csv,3134,3003,5000,3,3003,918,0.30569430569430567,0.5315456390380859
webcam,chamonix,sift,20130508_182000_10000.csv,20130704_152000_10000.csv,3134,3003,10000,3,3003,918,0.30569430569430567,0.5315456390380859
