collection_name,set_name,detector_name,image_i,image_j,num_kpts_i,num_kpts_j,keypoint_threshold,dist_threshold,max_num_matches,num_matches,repeatability,accuracy
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130805_172000_10000.csv,986,987,10000,3,986,157,0.1592292089249493,0.658068060874939
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130810_105000_10000.csv,986,1070,1000,3,986,172,0.1744421906693712,0.701539009809494
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130810_105000_10000.csv,986,1070,5000,3,986,189,0.19168356997971603,0.6951858401298523
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130810_105000_10000.csv,986,1070,10000,3,986,189,0.19168356997971603,0.6951858401298523
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130813_174600_10000.csv,986,1021,1000,3,986,155,0.15720081135902636,0.7298166453838348
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130813_174600_10000.csv,986,1021,5000,3,986,159,0.1612576064908722,0.724616527557373
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130813_174600_10000.csv,986,1021,10000,3,986,159,0.1612576064908722,0.724616527557373
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_162000_10000.csv,986,1029,1000,3,986,143,0.14503042596348883,0.6956406831741333
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_162000_10000.csv,986,1029,5000,3,986,147,0.14908722109533468,0.6863091289997101
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_162000_10000.csv,986,1029,10000,3,986,147,0.14908722109533468,0.6863091289997101
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_182000_10000.csv,986,1020,1000,3,986,151,0.15314401622718052,0.7228898704051971
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_182000_10000.csv,986,1020,5000,3,986,152,0.15415821501014199,0.7242744266986847
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130818_182000_10000.csv,986,1020,10000,3,986,152,0.15415821501014199,0.7242744266986847
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130822_144500_10000.csv,986,1028,1000,3,986,118,0.11967545638945233,0.6294429898262024
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130822_144500_10000.csv,986,1028,5000,3,986,125,0.12677484787018256,0.6191969811916351
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130822_144500_10000.csv,986,1028,10000,3,986,125,0.12677484787018256,0.6191969811916351
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130919_064500_10000.csv,986,934,1000,3,934,143,0.15310492505353318,0.6854422092437744
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130919_064500_10000.csv,986,934,5000,3,934,143,0.15310492505353318,0.6854422092437744
webcam,chamonix,tcovdet,20130502_071500_10000.csv,20130919_064500_10000.csv,986,934,10000,3,934,143,0.15310492505353318,0.6854422092437744
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130518_055000_10000.csv,1017,911,1000,3,911,255,0.27991218441273324,0.798368364572525
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130518_055000_10000.csv,1017,911,5000,3,911,261,0.2864983534577388,0.7994186133146286
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130518_055000_10000.csv,1017,911,10000,3,911,261,0.2864983534577388,0.7994186133146286
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130519_142000_10000.csv,1017,1010,1000,3,1000,367,0.367,0.8578786551952362
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130519_142000_10000.csv,1017,1010,5000,3,1010,374,0.3702970297029703,0.8603476285934448
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130519_142000_10000.csv,1017,1010,10000,3,1010,374,0.3702970297029703,0.8603476285934448
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130524_121500_10000.csv,1017,992,1000,3,992,329,0.3316532258064516,0.8431437760591507
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130524_121500_10000.csv,1017,992,5000,3,992,332,0.3346774193548387,0.8444579094648361
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130524_121500_10000.csv,1017,992,10000,3,992,332,0.3346774193548387,0.8444579094648361
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130528_044600_10000.csv,1017,956,1000,3,956,377,0.39435146443514646,0.8727540820837021
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130528_044600_10000.csv,1017,956,5000,3,956,383,0.4006276150627615,0.8746039569377899
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130528_044600_10000.csv,1017,956,10000,3,956,383,0.4006276150627615,0.8746039569377899
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130529_134500_10000.csv,1017,966,1000,3,966,313,0.32401656314699795,0.8363382667303085
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130529_134500_10000.csv,1017,966,5000,3,966,318,0.32919254658385094,0.8387560099363327
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130529_134500_10000.csv,1017,966,10000,3,966,318,0.32919254658385094,0.8387560099363327
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130602_174600_10000.csv,1017,964,1000,3,964,360,0.37344398340248963,0.8707952052354813
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130602_174600_10000.csv,1017,964,5000,3,964,366,0.3796680497925311,0.8727622330188751
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130602_174600_10000.csv,1017,964,10000,3,964,366,0.3796680497925311,0.8727622330188751
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130604_185000_10000.csv,1017,981,1000,3,981,447,0.45565749235474007,0.9365678206086159
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130604_185000_10000.csv,1017,981,5000,3,981,459,0.46788990825688076,0.9381245374679565
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130604_185000_10000.csv,1017,981,10000,3,981,459,0.46788990825688076,0.9381245374679565
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130607_131500_10000.csv,1017,1026,1000,3,1000,313,0.313,0.8321048468351364
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130607_131500_10000.csv,1017,1026,5000,3,1017,322,0.3166175024582104,0.8330114185810089
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130607_131500_10000.csv,1017,1026,10000,3,1017,322,0.3166175024582104,0.8330114185810089
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130608_034500_10000.csv,1017,959,1000,3,959,332,0.3461939520333681,0.8468189537525177
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130608_034500_10000.csv,1017,959,5000,3,959,336,0.35036496350364965,0.8427724987268448
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130608_034500_10000.csv,1017,959,10000,3,959,336,0.35036496350364965,0.8427724987268448
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130616_094500_10000.csv,1017,1068,1000,3,1000,211,0.211,0.792080745100975
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130616_094500_10000.csv,1017,1068,5000,3,1017,229,0.22517207472959685,0.7852916270494461
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130616_094500_10000.csv,1017,1068,10000,3,1017,229,0.22517207472959685,0.7852916270494461
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130621_175000_10000.csv,1017,1023,1000,3,1000,354,0.354,0.8817043304443359
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130621_175000_10000.csv,1017,1023,5000,3,1017,368,0.36184857423795475,0.8759922981262207
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130621_175000_10000.csv,1017,1023,10000,3,1017,368,0.36184857423795475,0.8759922981262207
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130622_161600_10000.csv,1017,1039,1000,3,1000,214,0.214,0.7715308666229248
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130622_161600_10000.csv,1017,1039,5000,3,1017,225,0.22123893805309736,0.7677268534898758
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130622_161600_10000.csv,1017,1039,10000,3,1017,225,0.22123893805309736,0.7677268534898758
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130627_112100_10000.csv,1017,1042,1000,3,1000,270,0.27,0.8042917549610138
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130627_112100_10000.csv,1017,1042,5000,3,1017,287,0.28220255653883974,0.8103318363428116
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130627_112100_10000.csv,1017,1042,10000,3,1017,287,0.28220255653883974,0.8103318363428116
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_124600_10000.csv,1017,1021,1000,3,1000,313,0.313,0.8580996990203857
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_124600_10000.csv,1017,1021,5000,3,1017,323,0.3176007866273353,0.8527874052524567
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_124600_10000.csv,1017,1021,10000,3,1017,323,0.3176007866273353,0.8527874052524567
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_141500_10000.csv,1017,1033,1000,3,1000,281,0.281,0.815617710351944
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_141500_10000.csv,1017,1033,5000,3,1017,293,0.288102261553589,0.8188420832157135
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130628_141500_10000.csv,1017,1033,10000,3,1017,293,0.288102261553589,0.8188420832157135
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130630_081600_10000.csv,1017,1074,1000,3,1000,215,0.215,0.739351361989975
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130630_081600_10000.csv,1017,1074,5000,3,1017,235,0.23107177974434612,0.7466844320297241
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130630_081600_10000.csv,1017,1074,10000,3,1017,235,0.23107177974434612,0.7466844320297241
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130703_092000_10000.csv,1017,951,1000,3,951,239,0.2513144058885384,0.7937723845243454
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130703_092000_10000.csv,1017,951,5000,3,951,244,0.2565720294426919,0.7940688580274582
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130703_092000_10000.csv,1017,951,10000,3,951,244,0.2565720294426919,0.7940688580274582
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130704_152000_10000.csv,1017,1024,1000,3,1000,246,0.246,0.7727981209754944
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130704_152000_10000.csv,1017,1024,5000,3,1017,253,0.2487708947885939,0.7682051211595535
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130704_152000_10000.csv,1017,1024,10000,3,1017,253,0.2487708947885939,0.7682051211595535
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130706_034500_10000.csv,1017,990,1000,3,990,296,0.298989898989899,0.7831935584545135
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130706_034500_10000.csv,1017,990,5000,3,990,301,0.30404040404040406,0.7847808599472046
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130706_034500_10000.csv,1017,990,10000,3,990,301,0.30404040404040406,0.7847808599472046
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130709_055000_10000.csv,1017,1024,1000,3,1000,247,0.247,0.806499719619751
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130709_055000_10000.csv,1017,1024,5000,3,1017,254,0.2497541789577188,0.8045177757740021
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130709_055000_10000.csv,1017,1024,10000,3,1017,254,0.2497541789577188,0.8045177757740021
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130714_165000_10000.csv,1017,986,1000,3,986,292,0.2961460446247465,0.8307322114706039
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130714_165000_10000.csv,1017,986,5000,3,986,299,0.30324543610547666,0.8344985991716385
webcam,chamonix,tcovdet,20130508_182000_10000.csv,20130714_165000_10000.csv,1017,986,10000,3,986,299,0.30324543610547666,0.8344985991716385
