# height, width, number of rows, number of columns
# 1080, 1920, 10000, 7
# x, y, size, angle, response, octave, class_id
1.048000000000000000e+03,8.230000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.192797496914863586e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.846000000000000000e+03,2.500000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.176621243357658386e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.790000000000000000e+02,4.010000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.163832843303680420e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.771000000000000000e+03,3.100000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.162188127636909485e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.970000000000000000e+02,7.830000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.138315498828887939e-01,0.000000000000000000e+00,-1.000000000000000000e+00
6.760000000000000000e+02,4.970000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.133342012763023376e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.420000000000000000e+02,4.080000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.131056621670722961e-01,0.000000000000000000e+00,-1.000000000000000000e+00
2.200000000000000000e+01,9.170000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.111858487129211426e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.795000000000000000e+03,1.810000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.109707355499267578e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.857000000000000000e+03,1.052000000000000000e+03,1.000000000000000000e+00,-1.000000000000000000e+00,1.105201095342636108e-01,0.000000000000000000e+00,-1.000000000000000000e+00
8.620000000000000000e+02,8.290000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.065213829278945923e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.470000000000000000e+02,5.600000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.062313616275787354e-01,0.000000000000000000e+00,-1.000000000000000000e+00
5.150000000000000000e+02,9.970000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.058761104941368103e-01,0.000000000000000000e+00,-1.000000000000000000e+00
4.540000000000000000e+02,5.730000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.046891063451766968e-01,0.000000000000000000e+00,-1.000000000000000000e+00
1.245000000000000000e+03,6.710000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.031023785471916199e-01,0.000000000000000000e+00,-1.000000000000000000e+00
3.640000000000000000e+02,4.490000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.028439253568649292e-01,0.000000000000000000e+00,-1.000000000000000000e+00
9.130000000000000000e+02,5.060000000000000000e+02,1.000000000000000000e+00,-1.000000000000000000e+00,1.026031076908111572e-01,0.000000000000000000e+00,-1.000000000000000000e+00
