# height, width, number of rows, number of columns
# 3024, 4032, 10000, 7
# x, y, size, angle, response, octave, class_id
1.493317504882812500e+03,1.028375366210937500e+03,7.868733978271484375e+01,4.594607543945312500e+01,6.876403093338012695e-02,6.029828000000000000e+06,-1.000000000000000000e+00
1.167976196289062500e+03,2.366595703125000000e+03,3.275527238845825195e+00,2.225082550048828125e+02,6.872765719890594482e-02,1.002803100000000000e+07,-1.000000000000000000e+00
3.014421875000000000e+03,2.824729980468750000e+03,1.359301280975341797e+01,1.461156311035156250e+02,6.866219639778137207e-02,1.271475300000000000e+07,-1.000000000000000000e+00
1.310869750976562500e+03,2.211772949218750000e+03,4.345160007476806641e+00,2.200979919433593750e+02,6.847037374973297119e-02,1.376281600000000000e+07,-1.000000000000000000e+00
2.419462890625000000e+03,2.299257324218750000e+03,6.287240505218505859e+00,1.428422851562500000e+02,6.834755092859268188e-02,7.078656000000000000e+06,-1.000000000000000000e+00
1.757320800781250000e+03,1.035997070312500000e+03,4.972018718719482422e+00,3.139393615722656250e+02,6.753702461719512939e-02,6.816256000000000000e+06,-1.000000000000000000e+00
1.757320800781250000e+03,1.035997070312500000e+03,4.972018718719482422e+00,1.386981811523437500e+02,6.753702461719512939e-02,6.816256000000000000e+06,-1.000000000000000000e+00
2.726663818359375000e+03,2.629335205078125000e+03,1.262302207946777344e+01,1.811978454589843750e+02,6.739960610866546631e-02,7.340801000000000000e+06,-1.000000000000000000e+00
1.273456665039062500e+03,9.159735717773437500e+02,4.722989559173583984e+00,1.203288574218750000e+02,6.726367026567459106e-02,3.080704000000000000e+06,-1.000000000000000000e+00
1.063357299804687500e+03,8.517686157226562500e+02,5.892646789550781250e+00,6.215600585937500000e+01,6.692302972078323364e-02,2.360064000000000000e+06,-1.000000000000000000e+00
1.063357299804687500e+03,8.517686157226562500e+02,5.892646789550781250e+00,2.279770050048828125e+02,6.692302972078323364e-02,2.360064000000000000e+06,-1.000000000000000000e+00
1.679070800781250000e+03,1.025546752929687500e+03,2.054092254638671875e+02,2.344175109863281250e+02,6.668904423713684082e-02,8.585989000000000000e+06,-1.000000000000000000e+00
2.028199584960937500e+03,7.900775756835937500e+02,5.215182781219482422e+00,2.964736022949218750e+02,6.647160649299621582e-02,1.028966400000000000e+07,-1.000000000000000000e+00
2.037673950195312500e+03,7.907061157226562500e+02,8.246064186096191406e+00,3.490578918457031250e+02,6.628145277500152588e-02,9.961729000000000000e+06,-1.000000000000000000e+00
1.616207275390625000e+03,6.575866699218750000e+02,9.751545906066894531e+00,2.271247711181640625e+02,6.616391241550445557e-02,5.374465000000000000e+06,-1.000000000000000000e+00
3.408289794921875000e+03,2.091522460937500000e+03,6.364778995513916016e+00,2.823135986328125000e+02,6.607455760240554810e-02,7.930624000000000000e+06,-1.000000000000000000e+00
3.408289794921875000e+03,2.091522460937500000e+03,6.364778995513916016e+00,1.316240539550781250e+02,6.607455760240554810e-02,7.930624000000000000e+06,-1.000000000000000000e+00
1.727285644531250000e+03,9.336286621093750000e+02,5.343538761138916016e+00,3.356899414062500000e+02,6.606926023960113525e-02,1.199360000000000000e+07,-1.000000000000000000e+00
1.727285644531250000e+03,9.336286621093750000e+02,5.343538761138916016e+00,1.335936737060546875e+02,6.606926023960113525e-02,1.199360000000000000e+07,-1.000000000000000000e+00
1.823609741210937500e+03,9.981951904296875000e+02,5.082650661468505859e+00,2.844156188964843750e+02,6.606321781873703003e-02,8.389120000000000000e+06,-1.000000000000000000e+00
1.823609741210937500e+03,9.981951904296875000e+02,5.082650661468505859e+00,1.004819946289062500e+02,6.606321781873703003e-02,8.389120000000000000e+06,-1.000000000000000000e+00
1.843359741210937500e+03,8.853107299804687500e+02,7.608724117279052734e+00,2.806257934570312500e+02,6.579741090536117554e-02,4.129025000000000000e+06,-1.000000000000000000e+00
1.843359741210937500e+03,8.853107299804687500e+02,7.608724117279052734e+00,1.277496643066406250e+02,6.579741090536117554e-02,4.129025000000000000e+06,-1.000000000000000000e+00
1.223334960937500000e+03,8.938636474609375000e+02,5.062222480773925781e+00,1.191732940673828125e+02,6.577056646347045898e-02,8.126976000000000000e+06,-1.000000000000000000e+00
2.004423217773437500e+03,5.971724853515625000e+02,9.321922302246093750e+00,6.850588989257812500e+01,6.547495722770690918e-02,2.163201000000000000e+06,-1.000000000000000000e+00
1.388746337890625000e+03,2.126856445312500000e+03,4.072629451751708984e+00,2.197614440917968750e+02,6.538871675729751587e-02,9.109760000000000000e+06,-1.000000000000000000e+00
2.059582519531250000e+03,5.505897216796875000e+02,8.746170997619628906e+00,2.376296997070312500e+02,6.530857831239700317e-02,1.422156900000000000e+07,-1.000000000000000000e+00
2.059582519531250000e+03,5.505897216796875000e+02,8.746170997619628906e+00,4.481417846679687500e+01,6.530857831239700317e-02,1.422156900000000000e+07,-1.000000000000000000e+00
1.276572753906250000e+03,2.248210937500000000e+03,4.460429191589355469e+00,2.212419586181640625e+02,6.529536098241806030e-02,1.566336000000000000e+07,-1.000000000000000000e+00
1.683601562500000000e+03,9.815322265625000000e+02,7.884395599365234375e+00,5.769726562500000000e+01,6.515255570411682129e-02,6.750465000000000000e+06,-1.000000000000000000e+00
1.138487548828125000e+03,2.398641357421875000e+03,3.219770193099975586e+00,2.201376800537109375e+02,6.508350372314453125e-02,8.782847000000000000e+06,-1.000000000000000000e+00
1.255047363281250000e+03,2.272669189453125000e+03,4.042664527893066406e+00,2.264742736816406250e+02,6.481082737445831299e-02,8.519936000000000000e+06,-1.000000000000000000e+00
1.907000732421875000e+03,8.731220092773437500e+02,1.060876750946044922e+01,2.391201782226562500e+02,6.466878950595855713e-02,1.146931300000000000e+07,-1.000000000000000000e+00
1.907000732421875000e+03,8.731220092773437500e+02,1.060876750946044922e+01,5.758386230468750000e+01,6.466878950595855713e-02,1.146931300000000000e+07,-1.000000000000000000e+00
1.266795898437500000e+03,2.259489746093750000e+03,4.353527069091796875e+00,2.195865020751953125e+02,6.413691490888595581e-02,1.389388800000000000e+07,-1.000000000000000000e+00
1.582103271484375000e+03,1.022897888183593750e+03,5.416228771209716797e+00,1.053552551269531250e+02,6.411159038543701172e-02,1.297664000000000000e+07,-1.000000000000000000e+00
1.582103271484375000e+03,1.022897888183593750e+03,5.416228771209716797e+00,2.809855651855468750e+02,6.411159038543701172e-02,1.297664000000000000e+07,-1.000000000000000000e+00
2.015678588867187500e+03,8.114481811523437500e+02,7.836321353912353516e+00,1.554695281982421875e+02,6.388878077268600464e-02,6.291713000000000000e+06,-1.000000000000000000e+00
2.015678588867187500e+03,8.114481811523437500e+02,7.836321353912353516e+00,4.420910644531250000e+01,6.388878077268600464e-02,6.291713000000000000e+06,-1.000000000000000000e+00
1.419940185546875000e+03,4.821766662597656250e+02,8.518994140625000000e+01,5.259417724609375000e+01,6.365516781806945801e-02,1.173146000000000000e+07,-1.000000000000000000e+00
2.727610107421875000e+03,2.548733642578125000e+03,7.822005748748779297e+00,2.874491271972656250e+02,6.353195011615753174e-02,6.160641000000000000e+06,-1.000000000000000000e+00
1.808924438476562500e+03,9.934555664062500000e+02,4.371361255645751953e+00,2.839574584960937500e+02,6.345906853675842285e-02,1.422156800000000000e+07,-1.000000000000000000e+00
1.808924438476562500e+03,9.934555664062500000e+02,4.371361255645751953e+00,1.146278533935546875e+02,6.345906853675842285e-02,1.422156800000000000e+07,-1.000000000000000000e+00
1.740163940429687500e+03,8.267883911132812500e+02,5.359282016754150391e+00,1.290389709472656250e+02,6.341160088777542114e-02,1.225574400000000000e+07,-1.000000000000000000e+00
1.838716552734375000e+03,9.431685791015625000e+02,5.325959205627441406e+00,2.942442626953125000e+02,6.331591308116912842e-02,1.179699200000000000e+07,-1.000000000000000000e+00
1.648515747070312500e+03,6.333914184570312500e+02,9.953466415405273438e+00,4.014135742187500000e+01,6.327626109123229980e-02,6.881793000000000000e+06,-1.000000000000000000e+00
1.648515747070312500e+03,6.333914184570312500e+02,9.953466415405273438e+00,2.340191345214843750e+02,6.327626109123229980e-02,6.881793000000000000e+06,-1.000000000000000000e+00
2.985891113281250000e+03,2.173039306640625000e+03,5.101146221160888672e+00,2.740896301269531250e+02,6.311054527759552002e-02,8.651264000000000000e+06,-1.000000000000000000e+00
1.362382934570312500e+03,5.013997802734375000e+02,2.445621109008789062e+01,5.917315673828125000e+01,6.307779997587203979e-02,5.047042000000000000e+06,-1.000000000000000000e+00
1.221775390625000000e+03,2.307891845703125000e+03,4.201597690582275391e+00,2.209699401855468750e+02,6.302542984485626221e-02,1.133798400000000000e+07,-1.000000000000000000e+00
1.201891845703125000e+03,2.329877197265625000e+03,3.862019300460815430e+00,2.226313476562500000e+02,6.300090998411178589e-02,5.243136000000000000e+06,-1.000000000000000000e+00
2.286401367187500000e+03,5.716968994140625000e+02,1.085916137695312500e+02,2.222122344970703125e+02,6.299316883087158203e-02,1.258368400000000000e+07,-1.000000000000000000e+00
2.707781250000000000e+03,2.109651611328125000e+03,8.304782867431640625e+00,8.381311035156250000e+01,6.275992840528488159e-02,1.048601700000000000e+07,-1.000000000000000000e+00
1.175157470703125000e+03,2.359206054687500000e+03,3.863417148590087891e+00,2.247572631835937500e+02,6.273638457059860229e-02,5.243136000000000000e+06,-1.000000000000000000e+00
1.245990844726562500e+03,2.282109619140625000e+03,4.409686565399169922e+00,2.212479553222656250e+02,6.265341490507125854e-02,1.481139200000000000e+07,-1.000000000000000000e+00
1.987616333007812500e+03,7.955264282226562500e+02,8.351963996887207031e+00,2.258449554443359375e+02,6.257858872413635254e-02,1.087923300000000000e+07,-1.000000000000000000e+00
1.987616333007812500e+03,7.955264282226562500e+02,8.351963996887207031e+00,9.015811157226562500e+01,6.257858872413635254e-02,1.087923300000000000e+07,-1.000000000000000000e+00
1.865732910156250000e+03,5.482246093750000000e+02,9.060958862304687500e+00,6.486181640625000000e+01,6.256824731826782227e-02,6.604900000000000000e+04,-1.000000000000000000e+00
1.463055053710937500e+03,7.796989746093750000e+02,6.265213489532470703e+00,1.177281036376953125e+02,6.246925517916679382e-02,6.816512000000000000e+06,-1.000000000000000000e+00
1.872200927734375000e+03,9.132480468750000000e+02,5.139640331268310547e+00,2.952325439453125000e+02,6.231725215911865234e-02,9.175552000000000000e+06,-1.000000000000000000e+00
3.393528808593750000e+03,2.179005859375000000e+03,6.182948112487792969e+00,7.104187011718750000e+01,6.223356351256370544e-02,5.833472000000000000e+06,-1.000000000000000000e+00
1.872588867187500000e+03,8.962966918945312500e+02,5.905824184417724609e+00,2.346036987304687500e+02,6.222390010952949524e-02,2.556672000000000000e+06,-1.000000000000000000e+00
1.872588867187500000e+03,8.962966918945312500e+02,5.905824184417724609e+00,1.161343231201171875e+02,6.222390010952949524e-02,2.556672000000000000e+06,-1.000000000000000000e+00
1.820861328125000000e+03,8.524806518554687500e+02,5.641280651092529297e+00,2.822527465820312500e+02,6.214727088809013367e-02,1.592576000000000000e+07,-1.000000000000000000e+00
1.820861328125000000e+03,8.524806518554687500e+02,5.641280651092529297e+00,1.324916076660156250e+02,6.214727088809013367e-02,1.592576000000000000e+07,-1.000000000000000000e+00
1.821234375000000000e+03,8.525797729492187500e+02,5.795897483825683594e+00,2.803951416015625000e+02,6.214655935764312744e-02,1.180416000000000000e+06,-1.000000000000000000e+00
1.821234375000000000e+03,8.525797729492187500e+02,5.795897483825683594e+00,1.388009490966796875e+02,6.214655935764312744e-02,1.180416000000000000e+06,-1.000000000000000000e+00
1.949169189453125000e+03,8.666740722656250000e+02,4.236337184906005859e+00,4.070440673828125000e+01,6.202911213040351868e-02,1.192780800000000000e+07,-1.000000000000000000e+00
2.874734130859375000e+03,2.484737548828125000e+03,5.676324367523193359e+00,1.110569152832031250e+02,6.198393553495407104e-02,1.638451200000000000e+07,-1.000000000000000000e+00
2.874734130859375000e+03,2.484737548828125000e+03,5.676324367523193359e+00,3.028082580566406250e+02,6.198393553495407104e-02,1.638451200000000000e+07,-1.000000000000000000e+00
1.964700195312500000e+03,7.880669555664062500e+02,7.325222969055175781e+00,2.169523773193359375e+02,6.187382340431213379e-02,1.442049000000000000e+06,-1.000000000000000000e+00
1.855784179687500000e+03,2.705793457031250000e+03,4.623460769653320312e+00,1.769817352294921875e+02,6.176490336656570435e-02,1.573376000000000000e+06,-1.000000000000000000e+00
1.932795898437500000e+03,8.775021972656250000e+02,4.452477931976318359e+00,3.110505371093750000e+02,6.151449307799339294e-02,1.553228800000000000e+07,-1.000000000000000000e+00
1.932795898437500000e+03,8.775021972656250000e+02,4.452477931976318359e+00,1.330109558105468750e+02,6.151449307799339294e-02,1.553228800000000000e+07,-1.000000000000000000e+00
1.366223510742187500e+03,7.393009033203125000e+02,6.320950984954833984e+00,1.218192901611328125e+02,6.139197200536727905e-02,7.471872000000000000e+06,-1.000000000000000000e+00
1.366223510742187500e+03,7.393009033203125000e+02,6.320950984954833984e+00,2.264291229248046875e+02,6.139197200536727905e-02,7.471872000000000000e+06,-1.000000000000000000e+00
3.400706054687500000e+03,2.679888916015625000e+03,8.297870635986328125e+00,1.186959686279296875e+02,6.111675128340721130e-02,1.042048100000000000e+07,-1.000000000000000000e+00
3.329549316406250000e+03,1.934951293945312500e+03,7.144540309906005859e+00,1.808114929199218750e+02,6.106138601899147034e-02,1.631923200000000000e+07,-1.000000000000000000e+00
1.413766967773437500e+03,7.593482666015625000e+02,6.231734752655029297e+00,1.191929321289062500e+02,6.095181778073310852e-02,6.423296000000000000e+06,-1.000000000000000000e+00
1.413766967773437500e+03,7.593482666015625000e+02,6.231734752655029297e+00,2.263916168212890625e+02,6.095181778073310852e-02,6.423296000000000000e+06,-1.000000000000000000e+00
2.141529541015625000e+03,5.762473144531250000e+02,6.457418918609619141e+00,2.329685211181640625e+02,6.083123013377189636e-02,8.979200000000000000e+06,-1.000000000000000000e+00
2.141529541015625000e+03,5.762473144531250000e+02,6.457418918609619141e+00,4.401440429687500000e+01,6.083123013377189636e-02,8.979200000000000000e+06,-1.000000000000000000e+00
1.860322753906250000e+03,9.591359252929687500e+02,5.037569522857666016e+00,1.094750671386718750e+02,6.075980141758918762e-02,7.733760000000000000e+06,-1.000000000000000000e+00
1.850059692382812500e+03,9.309822998046875000e+02,4.670445919036865234e+00,3.153547363281250000e+02,6.071104854345321655e-02,2.294272000000000000e+06,-1.000000000000000000e+00
1.850059692382812500e+03,9.309822998046875000e+02,4.670445919036865234e+00,1.234341583251953125e+02,6.071104854345321655e-02,2.294272000000000000e+06,-1.000000000000000000e+00
1.927674804687500000e+03,8.629042358398437500e+02,4.342174053192138672e+00,2.697829589843750000e+02,6.068631634116172791e-02,1.369728000000000000e+07,-1.000000000000000000e+00
1.927674804687500000e+03,8.629042358398437500e+02,4.342174053192138672e+00,4.230596923828125000e+01,6.068631634116172791e-02,1.369728000000000000e+07,-1.000000000000000000e+00
1.922276245117187500e+03,5.028618164062500000e+02,8.694567680358886719e+00,2.350644683837890625e+02,6.067537516355514526e-02,1.382835300000000000e+07,-1.000000000000000000e+00
1.922276245117187500e+03,5.028618164062500000e+02,8.694567680358886719e+00,4.506198120117187500e+01,6.067537516355514526e-02,1.382835300000000000e+07,-1.000000000000000000e+00
1.568012084960937500e+03,1.018148254394531250e+03,4.199726104736328125e+00,1.204604492187500000e+02,6.060695648193359375e-02,1.133798400000000000e+07,-1.000000000000000000e+00
1.568012084960937500e+03,1.018148254394531250e+03,4.199726104736328125e+00,2.864984741210937500e+02,6.060695648193359375e-02,1.133798400000000000e+07,-1.000000000000000000e+00
1.232256225585937500e+03,2.297718261718750000e+03,3.388864278793334961e+00,2.228736419677734375e+02,6.060305982828140259e-02,1.251839900000000000e+07,-1.000000000000000000e+00
1.955672241210937500e+03,8.381752929687500000e+02,4.485685825347900391e+00,3.394115600585937500e+02,6.053298711776733398e-02,1.605657600000000000e+07,-1.000000000000000000e+00
1.955672241210937500e+03,8.381752929687500000e+02,4.485685825347900391e+00,3.043003540039062500e+02,6.053298711776733398e-02,1.605657600000000000e+07,-1.000000000000000000e+00
1.955672241210937500e+03,8.381752929687500000e+02,4.485685825347900391e+00,2.146701049804687500e+01,6.053298711776733398e-02,1.605657600000000000e+07,-1.000000000000000000e+00
2.161010742187500000e+03,5.830505371093750000e+02,6.703909397125244141e+00,2.345854644775390625e+02,6.050264835357666016e-02,1.173171200000000000e+07,-1.000000000000000000e+00
2.161010742187500000e+03,5.830505371093750000e+02,6.703909397125244141e+00,4.679205322265625000e+01,6.050264835357666016e-02,1.173171200000000000e+07,-1.000000000000000000e+00
1.800568969726562500e+03,9.626696777343750000e+02,3.152402639389038086e+00,2.806515502929687500e+02,6.042996048927307129e-02,7.275519000000000000e+06,-1.000000000000000000e+00
1.800568969726562500e+03,9.626696777343750000e+02,3.152402639389038086e+00,1.355200042724609375e+02,6.042996048927307129e-02,7.275519000000000000e+06,-1.000000000000000000e+00
1.845039672851562500e+03,9.792741088867187500e+02,5.215563297271728516e+00,3.035894165039062500e+02,6.039106473326683044e-02,1.028966400000000000e+07,-1.000000000000000000e+00
1.130320312500000000e+03,8.384304809570312500e+02,4.170495033264160156e+00,1.187562255859375000e+02,6.029458716511726379e-02,1.081369600000000000e+07,-1.000000000000000000e+00
1.130320312500000000e+03,8.384304809570312500e+02,4.170495033264160156e+00,2.863971557617187500e+02,6.029458716511726379e-02,1.081369600000000000e+07,-1.000000000000000000e+00
1.327044555664062500e+03,8.206730346679687500e+02,5.931050300598144531e+00,1.291396789550781250e+02,6.023683398962020874e-02,2.884352000000000000e+06,-1.000000000000000000e+00
1.327044555664062500e+03,8.206730346679687500e+02,5.931050300598144531e+00,3.390133972167968750e+02,6.023683398962020874e-02,2.884352000000000000e+06,-1.000000000000000000e+00
1.242899047851562500e+03,2.285615478515625000e+03,4.064506053924560547e+00,2.259347991943359375e+02,6.021494045853614807e-02,8.913152000000000000e+06,-1.000000000000000000e+00
1.105008789062500000e+03,8.227189331054687500e+02,6.149126529693603516e+00,4.772662353515625000e+01,6.019091233611106873e-02,5.440256000000000000e+06,-1.000000000000000000e+00
1.105008789062500000e+03,8.227189331054687500e+02,6.149126529693603516e+00,2.438996887207031250e+02,6.019091233611106873e-02,5.440256000000000000e+06,-1.000000000000000000e+00
1.345740600585937500e+03,8.789064941406250000e+02,4.875165462493896484e+00,1.095621643066406250e+02,6.016612052917480469e-02,5.374464000000000000e+06,-1.000000000000000000e+00
1.345740600585937500e+03,8.789064941406250000e+02,4.875165462493896484e+00,3.003026123046875000e+02,6.016612052917480469e-02,5.374464000000000000e+06,-1.000000000000000000e+00
1.809231567382812500e+03,9.662965087890625000e+02,3.277526855468750000e+00,3.140878906250000000e+02,6.012948974967002869e-02,1.009356700000000000e+07,-1.000000000000000000e+00
1.809231567382812500e+03,9.662965087890625000e+02,3.277526855468750000e+00,9.871005249023437500e+01,6.012948974967002869e-02,1.009356700000000000e+07,-1.000000000000000000e+00
1.271986328125000000e+03,2.254168945312500000e+03,3.411045074462890625e+00,2.202886810302734375e+02,6.011196598410606384e-02,1.297715100000000000e+07,-1.000000000000000000e+00
3.598164306640625000e+03,2.438885253906250000e+03,1.088902473449707031e+01,3.220917358398437500e+02,6.004948541522026062e-02,1.336985700000000000e+07,-1.000000000000000000e+00
1.654818115234375000e+03,9.129976806640625000e+02,4.809153079986572266e+00,2.795829772949218750e+02,6.002368777990341187e-02,4.391424000000000000e+06,-1.000000000000000000e+00
2.084044921875000000e+03,6.265437622070312500e+02,7.063995361328125000e+00,2.225422363281250000e+02,5.991970747709274292e-02,1.546726400000000000e+07,-1.000000000000000000e+00
2.084044921875000000e+03,6.265437622070312500e+02,7.063995361328125000e+00,5.552508544921875000e+01,5.991970747709274292e-02,1.546726400000000000e+07,-1.000000000000000000e+00
1.803053466796875000e+03,1.017543762207031250e+03,5.233457088470458984e+00,2.984876708984375000e+02,5.987052991986274719e-02,1.048627200000000000e+07,-1.000000000000000000e+00
3.415598632812500000e+03,1.570882690429687500e+03,9.472277641296386719e+00,2.675307312011718750e+02,5.984018743038177490e-02,3.277313000000000000e+06,-1.000000000000000000e+00
3.506830566406250000e+03,2.364052246093750000e+03,8.614254951477050781e+00,3.022994384765625000e+02,5.979875847697257996e-02,1.310745700000000000e+07,-1.000000000000000000e+00
1.924992675781250000e+03,2.657842041015625000e+03,5.359300613403320312e+00,2.114685363769531250e+02,5.969091504812240601e-02,1.225574400000000000e+07,-1.000000000000000000e+00
1.924992675781250000e+03,2.657842041015625000e+03,5.359300613403320312e+00,8.841772460937500000e+01,5.969091504812240601e-02,1.225574400000000000e+07,-1.000000000000000000e+00
1.610133666992187500e+03,5.573540039062500000e+02,7.069395542144775391e+00,2.937554016113281250e+02,5.961151048541069031e-02,1.553280000000000000e+07,-1.000000000000000000e+00
2.104122558593750000e+03,6.331271972656250000e+02,7.105516910552978516e+00,2.223200988769531250e+02,5.950882658362388611e-02,1.592601600000000000e+07,-1.000000000000000000e+00
2.104122558593750000e+03,6.331271972656250000e+02,7.105516910552978516e+00,5.563360595703125000e+01,5.950882658362388611e-02,1.592601600000000000e+07,-1.000000000000000000e+00
3.103703613281250000e+03,2.109204833984375000e+03,6.042219638824462891e+00,6.037554931640625000e+01,5.944916978478431702e-02,4.195072000000000000e+06,-1.000000000000000000e+00
