# height, width, number of rows, number of columns
# 2976, 3968, 10000, 7
# x, y, size, angle, response, octave, class_id
5.205566406250000000e+02,1.560955688476562500e+03,3.521976232528686523e+00,0.000000000000000000e+00,1.609484100341796875e+01,1.526988800000000000e+07,-1.000000000000000000e+00
1.780384399414062500e+03,1.037718505859375000e+03,3.907711982727050781e+00,0.000000000000000000e+00,1.605411338806152344e+01,2.280652800000000000e+07,-1.000000000000000000e+00
3.148107666015625000e+03,3.335740661621093750e+02,3.065559148788452148e+00,0.000000000000000000e+00,1.603975486755371094e+01,8.388608000000000000e+06,-1.000000000000000000e+00
8.530695190429687500e+02,1.587259643554687500e+03,3.466648817062377930e+00,0.000000000000000000e+00,1.603292465209960938e+01,1.415577600000000000e+07,-1.000000000000000000e+00
1.478963989257812500e+03,1.927955688476562500e+03,3.020698547363281250e+00,0.000000000000000000e+00,1.601978874206542969e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.297609375000000000e+03,1.147798706054687500e+03,6.860047340393066406e+00,0.000000000000000000e+00,1.599193000793457031e+01,1.336934500000000000e+07,-1.000000000000000000e+00
1.910732421875000000e+03,1.112066162109375000e+03,4.617896556854248047e+00,0.000000000000000000e+00,1.598550987243652344e+01,1.815372800000000000e+07,-1.000000000000000000e+00
6.324959106445312500e+02,6.975689697265625000e+02,2.773288011550903320e+00,0.000000000000000000e+00,1.598394393920898438e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.383737060546875000e+03,1.407989379882812500e+03,3.861793994903564453e+00,0.000000000000000000e+00,1.595813751220703125e+01,2.195456000000000000e+07,-1.000000000000000000e+00
7.275569458007812500e+02,6.968808593750000000e+02,4.054800033569335938e+00,0.000000000000000000e+00,1.595689487457275391e+01,8.782080000000000000e+06,-1.000000000000000000e+00
5.119497680664062500e+02,9.656495971679687500e+02,3.946659088134765625e+00,0.000000000000000000e+00,1.595432376861572266e+01,2.352742400000000000e+07,-1.000000000000000000e+00
1.363901245117187500e+03,1.312789184570312500e+03,3.268022775650024414e+00,0.000000000000000000e+00,1.593593120574951172e+01,9.895936000000000000e+06,-1.000000000000000000e+00
1.124706542968750000e+03,9.674610595703125000e+02,2.680466651916503906e+00,0.000000000000000000e+00,1.592995071411132812e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.878757446289062500e+03,7.211311035156250000e+02,3.029488325119018555e+00,0.000000000000000000e+00,1.592816734313964844e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.292776641845703125e+02,1.168510375976562500e+03,2.624754428863525391e+00,0.000000000000000000e+00,1.590793609619140625e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.331701904296875000e+03,2.309813842773437500e+02,4.384715557098388672e+00,0.000000000000000000e+00,1.589002323150634766e+01,1.441817600000000000e+07,-1.000000000000000000e+00
3.661852050781250000e+03,5.698626098632812500e+02,3.967635393142700195e+00,0.000000000000000000e+00,1.588053894042968750e+01,2.392064000000000000e+07,-1.000000000000000000e+00
1.126567016601562500e+03,1.543088012695312500e+03,2.764278888702392578e+00,0.000000000000000000e+00,1.585825824737548828e+01,8.388608000000000000e+06,-1.000000000000000000e+00
5.962019042968750000e+02,1.463593383789062500e+03,4.922266483306884766e+00,0.000000000000000000e+00,1.585563087463378906e+01,2.280678400000000000e+07,-1.000000000000000000e+00
4.216728820800781250e+02,1.414873168945312500e+03,4.552688121795654297e+00,0.000000000000000000e+00,1.585506534576416016e+01,1.717068800000000000e+07,-1.000000000000000000e+00
1.689064208984375000e+03,1.362563476562500000e+03,3.434871673583984375e+00,0.000000000000000000e+00,1.585435390472412109e+01,1.350041600000000000e+07,-1.000000000000000000e+00
4.896726684570312500e+02,1.113735473632812500e+03,3.625673770904541016e+00,0.000000000000000000e+00,1.584337234497070312e+01,1.736704000000000000e+07,-1.000000000000000000e+00
3.818671630859375000e+03,1.494409057617187500e+03,3.195714950561523438e+00,0.000000000000000000e+00,1.580464839935302734e+01,8.388608000000000000e+06,-1.000000000000000000e+00
4.769399719238281250e+02,1.141539428710937500e+03,2.630047559738159180e+00,0.000000000000000000e+00,1.579564666748046875e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.152486801147460938e+02,8.762205200195312500e+02,4.144358634948730469e+00,0.000000000000000000e+00,1.579259777069091797e+01,1.035494400000000000e+07,-1.000000000000000000e+00
1.572597503662109375e+02,1.022259948730468750e+03,3.385707616806030273e+00,0.000000000000000000e+00,1.578566741943359375e+01,1.245184000000000000e+07,-1.000000000000000000e+00
1.289105102539062500e+03,1.998672729492187500e+03,2.521307706832885742e+00,0.000000000000000000e+00,1.578044700622558594e+01,8.388608000000000000e+06,-1.000000000000000000e+00
6.386960449218750000e+02,1.217866577148437500e+03,2.940487384796142578e+00,0.000000000000000000e+00,1.577941131591796875e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.492077270507812500e+03,1.269167114257812500e+03,3.998501539230346680e+00,0.000000000000000000e+00,1.577316761016845703e+01,2.444492800000000000e+07,-1.000000000000000000e+00
1.274015136718750000e+03,5.194065551757812500e+02,2.803504228591918945e+00,0.000000000000000000e+00,1.577017307281494141e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.660762939453125000e+03,1.531060180664062500e+03,4.491037368774414062e+00,0.000000000000000000e+00,1.576943397521972656e+01,1.618764800000000000e+07,-1.000000000000000000e+00
2.847189941406250000e+02,9.415136718750000000e+02,2.992091178894042969e+00,0.000000000000000000e+00,1.576718425750732422e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.924529296875000000e+03,1.114231323242187500e+03,2.898581027984619141e+00,0.000000000000000000e+00,1.574497509002685547e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.557699218750000000e+03,1.285989257812500000e+03,4.359103679656982422e+00,0.000000000000000000e+00,1.574077987670898438e+01,1.402496000000000000e+07,-1.000000000000000000e+00
2.904250488281250000e+03,6.653348388671875000e+02,4.039974212646484375e+00,0.000000000000000000e+00,1.572743225097656250e+01,8.519936000000000000e+06,-1.000000000000000000e+00
2.867140625000000000e+03,1.222778076171875000e+03,3.504019260406494141e+00,0.000000000000000000e+00,1.572452545166015625e+01,1.494220800000000000e+07,-1.000000000000000000e+00
3.244148193359375000e+03,1.588727874755859375e+02,3.395556688308715820e+00,0.000000000000000000e+00,1.570639133453369141e+01,1.264844800000000000e+07,-1.000000000000000000e+00
1.138862060546875000e+03,1.596153686523437500e+03,3.884900808334350586e+00,0.000000000000000000e+00,1.568725776672363281e+01,2.241331200000000000e+07,-1.000000000000000000e+00
5.799860839843750000e+02,9.399703979492187500e+02,3.128447532653808594e+00,0.000000000000000000e+00,1.568290042877197266e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.853115966796875000e+03,4.439497375488281250e+02,3.010027647018432617e+00,0.000000000000000000e+00,1.568237495422363281e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.112589111328125000e+03,1.444698791503906250e+02,4.922138214111328125e+00,0.000000000000000000e+00,1.567942714691162109e+01,2.280678400000000000e+07,-1.000000000000000000e+00
1.364744995117187500e+03,1.396886596679687500e+03,3.695574998855590820e+00,0.000000000000000000e+00,1.567880344390869141e+01,1.874329600000000000e+07,-1.000000000000000000e+00
3.308789550781250000e+03,4.459710083007812500e+02,2.943805456161499023e+00,0.000000000000000000e+00,1.566774272918701172e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.771630737304687500e+03,1.262729125976562500e+03,4.304273605346679688e+00,0.000000000000000000e+00,1.566506385803222656e+01,1.310745600000000000e+07,-1.000000000000000000e+00
6.251595458984375000e+02,9.175659790039062500e+02,2.481490850448608398e+00,0.000000000000000000e+00,1.564413166046142578e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.140964843750000000e+03,1.306425659179687500e+03,3.050916910171508789e+00,0.000000000000000000e+00,1.562919807434082031e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.142971679687500000e+03,1.072941040039062500e+03,2.503626585006713867e+00,0.000000000000000000e+00,1.559286308288574219e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.568762084960937500e+03,1.199404174804687500e+03,2.747063636779785156e+00,0.000000000000000000e+00,1.558942031860351562e+01,8.388608000000000000e+06,-1.000000000000000000e+00
1.895651489257812500e+03,1.131906250000000000e+03,3.372600317001342773e+00,0.000000000000000000e+00,1.558782482147216797e+01,1.212416000000000000e+07,-1.000000000000000000e+00
1.441332244873046875e+02,1.217866943359375000e+03,2.508839130401611328e+00,0.000000000000000000e+00,1.558587551116943359e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.530120849609375000e+03,6.530538940429687500e+02,2.587708950042724609e+00,0.000000000000000000e+00,1.558397865295410156e+01,8.388608000000000000e+06,-1.000000000000000000e+00
8.692979125976562500e+02,8.487691650390625000e+02,1.172180747985839844e+01,0.000000000000000000e+00,1.556624412536621094e+01,1.867827300000000000e+07,-1.000000000000000000e+00
5.860070419311523438e+01,9.244854125976562500e+02,1.316328048706054688e+01,0.000000000000000000e+00,1.554376792907714844e+01,1.035469000000000000e+07,-1.000000000000000000e+00
7.298690185546875000e+02,5.730786743164062500e+02,3.028088808059692383e+00,0.000000000000000000e+00,1.554335021972656250e+01,8.388608000000000000e+06,-1.000000000000000000e+00
6.624223022460937500e+02,6.930848388671875000e+02,4.045745372772216797e+00,0.000000000000000000e+00,1.553415393829345703e+01,8.585472000000000000e+06,-1.000000000000000000e+00
1.782911621093750000e+03,1.080306396484375000e+03,4.303128719329833984e+00,0.000000000000000000e+00,1.551994132995605469e+01,1.304192000000000000e+07,-1.000000000000000000e+00
1.629230346679687500e+03,1.827529174804687500e+03,4.066217899322509766e+00,0.000000000000000000e+00,1.551817512512207031e+01,8.978688000000000000e+06,-1.000000000000000000e+00
1.722819213867187500e+03,9.158119506835937500e+02,4.284069061279296875e+00,0.000000000000000000e+00,1.550392341613769531e+01,1.271424000000000000e+07,-1.000000000000000000e+00
6.073148193359375000e+02,9.268956909179687500e+02,3.318811178207397461e+00,0.000000000000000000e+00,1.549773120880126953e+01,1.101004800000000000e+07,-1.000000000000000000e+00
1.741336303710937500e+03,1.145849121093750000e+03,3.837044000625610352e+00,0.000000000000000000e+00,1.549750900268554688e+01,2.149580800000000000e+07,-1.000000000000000000e+00
3.985693969726562500e+02,9.013989868164062500e+02,6.055490016937255859e+00,0.000000000000000000e+00,1.549737167358398438e+01,2.103756800000000000e+07,-1.000000000000000000e+00
2.345629394531250000e+03,1.190964477539062500e+03,3.885322570800781250e+00,0.000000000000000000e+00,1.549054527282714844e+01,2.241331200000000000e+07,-1.000000000000000000e+00
3.075337402343750000e+03,3.403035888671875000e+02,2.585082769393920898e+00,0.000000000000000000e+00,1.547008132934570312e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.571943847656250000e+03,1.042408691406250000e+03,4.523979187011718750e+00,0.000000000000000000e+00,1.544422245025634766e+01,1.671193600000000000e+07,-1.000000000000000000e+00
1.313193115234375000e+03,1.572174926757812500e+03,2.669589757919311523e+00,0.000000000000000000e+00,1.544379806518554688e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.048578369140625000e+03,1.314793212890625000e+03,2.913871049880981445e+00,0.000000000000000000e+00,1.540140533447265625e+01,8.388608000000000000e+06,-1.000000000000000000e+00
2.919192382812500000e+03,2.134731903076171875e+02,2.686403274536132812e+00,0.000000000000000000e+00,1.539654064178466797e+01,8.388608000000000000e+06,-1.000000000000000000e+00
8.292548828125000000e+02,1.538583740234375000e+03,3.478464841842651367e+00,0.000000000000000000e+00,1.538635063171386719e+01,1.441792000000000000e+07,-1.000000000000000000e+00
3.875271240234375000e+03,7.986900024414062500e+02,3.911338806152343750e+00,0.000000000000000000e+00,1.536922740936279297e+01,2.287206400000000000e+07,-1.000000000000000000e+00
3.823893310546875000e+03,2.815931701660156250e+02,6.433845043182373047e+00,0.000000000000000000e+00,1.536548995971679688e+01,8.716289000000000000e+06,-1.000000000000000000e+00
1.492018188476562500e+03,1.259328002929687500e+03,2.599845170974731445e+00,0.000000000000000000e+00,1.536448955535888672e+01,8.388608000000000000e+06,-1.000000000000000000e+00
3.314536743164062500e+02,1.311366699218750000e+03,5.785553455352783203e+00,0.000000000000000000e+00,1.536405563354492188e+01,1.776076800000000000e+07,-1.000000000000000000e+00
1.713943481445312500e+03,1.372599487304687500e+03,4.075533390045166016e+00,0.000000000000000000e+00,1.534933567047119141e+01,9.109760000000000000e+06,-1.000000000000000000e+00
1.570663574218750000e+03,1.722067016601562500e+03,6.687905788421630859e+00,0.000000000000000000e+00,1.534569740295410156e+01,1.153433700000000000e+07,-1.000000000000000000e+00
